date,rank_today,full_name,html_url,primary_audience,audience_tags,overall_insight_score,general_user_score,data_analyst_score,data_scientist_score,usefulness_score,momentum_score,reproducibility_score,data_asset_score,dashboard_readiness_score,maintenance_score,risk_score,difficulty_level,recommended_action,one_sentence_summary,why_it_matters,portfolio_project_idea,evidence,risk_flags,confidence,language,topics,stars,forks,open_issues,license,pushed_at,first_seen_date,last_seen_date,days_seen,rank_previous,rank_change,star_delta_since_previous_seen,fork_delta_since_previous_seen,source_status,image_asset_path,image_prompt_path
2026-07-08,1,langgenius/dify,https://github.com/langgenius/dify,general_user,"[""general_user""]",94.72,90.5,12.0,25.0,95.72,100.0,95,75.0,65,100.0,0.0,Advanced,Try today,langgenius/dify is a TypeScript project for General User: Production-ready platform for agentic workflow development.,It maps to General User needs with an evidence-based score of 94.72.,"Turn dify into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 148114"", ""Forks: 23332"", ""Language: TypeScript"", ""License: NOASSERTION"", ""README length: 14408"", ""Topics: agent, agentic-ai, agentic-framework, agentic-workflow, ai, automation, gemini, genai, gpt, gpt-4, llm, low-code, mcp, nextjs, no-code, openai, orchestration, python, rag, workflow""]",[],high,TypeScript,"[""agent"", ""agentic-ai"", ""agentic-framework"", ""agentic-workflow"", ""ai"", ""automation"", ""gemini"", ""genai"", ""gpt"", ""gpt-4"", ""llm"", ""low-code"", ""mcp"", ""nextjs"", ""no-code"", ""openai"", ""orchestration"", ""python"", ""rag"", ""workflow""]",148114,23332,852,NOASSERTION,2026-07-08T06:37:04Z,2026-07-02,2026-07-08,8,,,,,live_github_api,,
2026-07-08,2,LearningCircuit/local-deep-research,https://github.com/LearningCircuit/local-deep-research,general_user,"[""general_user"", ""data_scientist""]",93.97,90.5,18.0,55.5,93.12,98.86,95,75.0,65,100.0,0.0,Intermediate,Try today,"LearningCircuit/local-deep-research is a Python project for General User: ~95% on SimpleQA (e.g. Qwen3.6-27B on a 3090). Supports all local and cloud LLMs (llama.cpp, Ollama, Google, ...). 10+ search engines - arXiv, PubMed, your private documents. Everything Local & Encrypted.",It maps to General User needs with an evidence-based score of 93.97.,"Turn local-deep-research into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 8683"", ""Forks: 768"", ""Language: Python"", ""License: MIT"", ""README length: 35920"", ""Topics: academia, anthropic, arxiv, brave, deep-research, encryption, home-automation, homeserver, local, local-deep-research, local-llm, mistral, ollama, openai, pubmed, research, research-tool, retrieval-augmented-generation, searxng, self-hosted""]",[],high,Python,"[""academia"", ""anthropic"", ""arxiv"", ""brave"", ""deep-research"", ""encryption"", ""home-automation"", ""homeserver"", ""local"", ""local-deep-research"", ""local-llm"", ""mistral"", ""ollama"", ""openai"", ""pubmed"", ""research"", ""research-tool"", ""retrieval-augmented-generation"", ""searxng"", ""self-hosted""]",8683,768,281,MIT,2026-07-08T06:33:37Z,2026-07-03,2026-07-08,5,,,,,live_github_api,,
2026-07-08,3,vmDeshpande/ai-agent-automation,https://github.com/vmDeshpande/ai-agent-automation,general_user,"[""general_user""]",92.65,100.0,24.5,12.5,87.63,90.64,95,75.0,65,100.0,0.0,Intermediate,Try today,"vmDeshpande/ai-agent-automation is a TypeScript project for General User: Modular AI agent workflow automation platform with schedulers, tools, and observability. https://vmdeshpande.github.io/ai-automation-platform-website/",It maps to General User needs with an evidence-based score of 92.65.,"Turn ai-agent-automation into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 166"", ""Forks: 92"", ""Language: TypeScript"", ""License: Apache-2.0"", ""README length: 11745"", ""Topics: ai, ai-agents, automation, developer-tools, llm, nextjs, nodejs, open-source, react, self-hosted, workflow-automation""]",[],high,TypeScript,"[""ai"", ""ai-agents"", ""automation"", ""developer-tools"", ""llm"", ""nextjs"", ""nodejs"", ""open-source"", ""react"", ""self-hosted"", ""workflow-automation""]",166,92,22,Apache-2.0,2026-07-08T06:35:11Z,2026-07-03,2026-07-08,2,,,,,live_github_api,,
2026-07-08,4,Volmarg/personal-management-system,https://github.com/Volmarg/personal-management-system,general_user,"[""general_user"", ""data_analyst""]",92.58,90.5,55.0,12.5,91.23,97.28,83,80.0,100.0,100.0,0.0,Intermediate,Try today,Volmarg/personal-management-system is a PHP project for General User: Your web application for managing personal data.  personal.management.system.inbox@gmail.com,It maps to General User needs with an evidence-based score of 92.58.,"Turn personal-management-system into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 4048"", ""Forks: 333"", ""Language: PHP"", ""License: MIT"", ""README length: 8641"", ""Topics: awesome, cms, content-management, content-management-system, dashboard, dashboards, free, html, javascript, manager, mit, personal, personal-site, php, php-framework, privacy, productivity, self-hosted, selfhosted, symfony""]",[],high,PHP,"[""awesome"", ""cms"", ""content-management"", ""content-management-system"", ""dashboard"", ""dashboards"", ""free"", ""html"", ""javascript"", ""manager"", ""mit"", ""personal"", ""personal-site"", ""php"", ""php-framework"", ""privacy"", ""productivity"", ""self-hosted"", ""selfhosted"", ""symfony""]",4048,333,5,MIT,2026-07-08T05:32:57Z,2026-07-08,2026-07-08,1,,,,,live_github_api,,
2026-07-08,5,Rheosoph/flow-like,https://github.com/Rheosoph/flow-like,general_user,"[""general_user""]",92.0,100.0,24.5,25.0,91.82,94.17,73,75.0,65,100.0,0.0,Advanced,Try today,"Rheosoph/flow-like is a TypeScript project for General User: Flow-Like: Strongly Typed Enterprise Scale Workflows. Built for scalability, speed, seamless AI integration and rich customization.",It maps to General User needs with an evidence-based score of 92.00.,"Turn flow-like into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 908"", ""Forks: 70"", ""Language: TypeScript"", ""License: NOASSERTION"", ""README length: 13756"", ""Topics: agents, ai, apis, automation, data-flow, development, llm, low-code, mcp, mcp-client, mcp-server, no-code, rust, self-hosted, typed, typescript, visual-scripting, workflow, workflow-automation""]",[],high,TypeScript,"[""agents"", ""ai"", ""apis"", ""automation"", ""data-flow"", ""development"", ""llm"", ""low-code"", ""mcp"", ""mcp-client"", ""mcp-server"", ""no-code"", ""rust"", ""self-hosted"", ""typed"", ""typescript"", ""visual-scripting"", ""workflow"", ""workflow-automation""]",908,70,116,NOASSERTION,2026-07-08T06:11:25Z,2026-07-08,2026-07-08,1,,,,,live_github_api,,
2026-07-08,6,unslothai/unsloth,https://github.com/unslothai/unsloth,general_user,"[""general_user"", ""data_scientist""]",91.82,68.0,18.0,55.5,85.6,100.0,100.0,95.0,65,100.0,0.0,Intermediate,Try today,"unslothai/unsloth is a Python project for General User: Unsloth Studio is a web UI for training and running open models like Gemma 4, Qwen3.6, DeepSeek, gpt-oss locally.",It maps to General User needs with an evidence-based score of 91.82.,"Turn unsloth into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 67904"", ""Forks: 6108"", ""Language: Python"", ""License: Apache-2.0"", ""README length: 22010"", ""Topics: agent, deepseek, fine-tuning, gemma, gemma3, gpt-oss, llama, llama3, llm, llms, mistral, openai, qwen, reinforcement-learning, self-hosted, text-to-speech, tts, ui, unsloth""]",[],high,Python,"[""agent"", ""deepseek"", ""fine-tuning"", ""gemma"", ""gemma3"", ""gpt-oss"", ""llama"", ""llama3"", ""llm"", ""llms"", ""mistral"", ""openai"", ""qwen"", ""reinforcement-learning"", ""self-hosted"", ""text-to-speech"", ""tts"", ""ui"", ""unsloth""]",67904,6108,1034,Apache-2.0,2026-07-08T06:31:32Z,2026-07-02,2026-07-08,6,,,,,live_github_api,,
2026-07-08,7,n8n-io/n8n,https://github.com/n8n-io/n8n,general_user,"[""general_user""]",90.3,100.0,12.5,24.5,100.0,100.0,83,20.0,45,100.0,0.0,Advanced,Try today,"n8n-io/n8n is a TypeScript project for General User: Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",It maps to General User needs with an evidence-based score of 90.30.,"Turn n8n into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 195604"", ""Forks: 59166"", ""Language: TypeScript"", ""License: NOASSERTION"", ""README length: 3994"", ""Topics: ai, apis, automation, cli, data-flow, development, integration-framework, integrations, ipaas, low-code, low-code-platform, mcp, mcp-client, mcp-server, n8n, no-code, self-hosted, typescript, workflow, workflow-automation""]",[],high,TypeScript,"[""ai"", ""apis"", ""automation"", ""cli"", ""data-flow"", ""development"", ""integration-framework"", ""integrations"", ""ipaas"", ""low-code"", ""low-code-platform"", ""mcp"", ""mcp-client"", ""mcp-server"", ""n8n"", ""no-code"", ""self-hosted"", ""typescript"", ""workflow"", ""workflow-automation""]",195604,59166,1465,NOASSERTION,2026-07-08T06:31:53Z,2026-07-02,2026-07-08,9,,,,,live_github_api,,
2026-07-08,8,FootprintAI/Containarium,https://github.com/FootprintAI/Containarium,general_user,"[""general_user""]",89.56,90.5,12.0,37.0,84.4,91.52,83,75.0,65,100.0,0.0,Intermediate,Try today,"FootprintAI/Containarium is a Go project for General User: Open-source agent runtime — SSH-native isolation, eBPF egress policy, Kubernetes + LXC backends, GPU passthrough, MCP-native CLI",It maps to General User needs with an evidence-based score of 89.56.,"Turn Containarium into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 253"", ""Forks: 17"", ""Language: Go"", ""License: Apache-2.0"", ""README length: 31648"", ""Topics: agent-native, agent-runtime, agent-sandbox, agentic-ai, ai-agents, claude, code-sandbox, cursor, ebpf, gpu, kubernetes, llm, lxc, mcp, model-context-protocol, multi-tenant, sandbox, self-hosted, ssh""]",[],high,Go,"[""agent-native"", ""agent-runtime"", ""agent-sandbox"", ""agentic-ai"", ""ai-agents"", ""claude"", ""code-sandbox"", ""cursor"", ""ebpf"", ""gpu"", ""kubernetes"", ""llm"", ""lxc"", ""mcp"", ""model-context-protocol"", ""multi-tenant"", ""sandbox"", ""self-hosted"", ""ssh""]",253,17,23,Apache-2.0,2026-07-08T06:37:53Z,2026-07-08,2026-07-08,1,,,,,live_github_api,,
2026-07-08,9,ohdearquant/lionagi,https://github.com/ohdearquant/lionagi,general_user,"[""general_user""]",89.25,100.0,18.0,31.0,89.8,92.47,83,45.0,65,100.0,0.0,Intermediate,Try today,ohdearquant/lionagi is a Python project for General User: An intelligence orchestra,It maps to General User needs with an evidence-based score of 89.25.,"Turn lionagi into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 400"", ""Forks: 77"", ""Language: Python"", ""License: Apache-2.0"", ""README length: 9710"", ""Topics: agents, ai, automation, data, llm, machine-learning, workflow""]",[],high,Python,"[""agents"", ""ai"", ""automation"", ""data"", ""llm"", ""machine-learning"", ""workflow""]",400,77,56,Apache-2.0,2026-07-08T06:37:41Z,2026-07-03,2026-07-08,7,,,,,live_github_api,,
2026-07-08,10,dongdongbh/Mindwtr,https://github.com/dongdongbh/Mindwtr,general_user,"[""general_user""]",89.17,78.0,24.5,12.5,82.61,94.76,95,75.0,65,100.0,0.0,Advanced,Try today,dongdongbh/Mindwtr is a TypeScript project for General User: A complete Getting Things Done (GTD) productivity system for desktop and mobile.,It maps to General User needs with an evidence-based score of 89.17.,"Turn Mindwtr into a concise portfolio note with problem, evidence, implementation idea, output, and limitations.","[""Stars: 1204"", ""Forks: 75"", ""Language: TypeScript"", ""License: AGPL-3.0"", ""README length: 17774"", ""Topics: cross-platform, getting-things-done, gtd, gtd-applications, gtd-workflow, personal-management, productivity, second-brain, task-management, todo-app""]",[],high,TypeScript,"[""cross-platform"", ""getting-things-done"", ""gtd"", ""gtd-applications"", ""gtd-workflow"", ""personal-management"", ""productivity"", ""second-brain"", ""task-management"", ""todo-app""]",1204,75,67,AGPL-3.0,2026-07-08T04:20:53Z,2026-07-03,2026-07-08,8,,,,,live_github_api,,
